id,modo,categoria,nivel,tipo,quem,conteudo
EC-1-035,Grupo,Exposição Corporal,1,Desafio,Grupo,Cada pessoa mostra a parte baixa das costas ao mesmo tempo por 5 segundos e cobre.
EC-1-036,Grupo,Exposição Corporal,1,Desafio,Grupo,O grupo todo abaixa levemente a calça pra mostrar o cós da roupa íntima por 5 segundos ao mesmo tempo.
EC-1-037,Grupo,Exposição Corporal,1,Desafio,Grupo,Todos puxam o decote ao mesmo tempo por 5 segundos e soltam juntos.
EC-1-038,Grupo,Exposição Corporal,1,Desafio,Grupo,Cada pessoa mostra uma parte do corpo à sua escolha por 5 segundos ao mesmo tempo — sem combinar qual.
EC-1-039,Grupo,Exposição Corporal,1,Desafio,Grupo,"O grupo todo vira de costas, levanta a blusa por 5 segundos e abaixa ao mesmo tempo."
EC-1-040,Grupo,Exposição Corporal,1,Desafio,Grupo,Todos mostram o quadril de lado ao mesmo tempo por 5 segundos e cobrem simultaneamente.
EC-2-001,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a blusa e deixe do lado — não veste de volta até o grupo permitir.
EC-2-002,Grupo,Exposição Corporal,2,Desafio,Solo,Tire os sapatos e as meias e fique descalço/a pelo resto da sessão.
EC-2-003,Grupo,Exposição Corporal,2,Desafio,Solo,Tire o cinto e deixe no chão pelo resto da rodada.
EC-2-004,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a blusa e fique com o que tiver embaixo por 3 rodadas completas.
EC-2-005,Grupo,Exposição Corporal,2,Desafio,Solo,Tire o shorts ou calça e fique de cueca ou calcinha por 2 rodadas.
EC-2-006,Grupo,Exposição Corporal,2,Desafio,Solo,Tire o sutiã por dentro da blusa sem tirar a blusa — fica sem ele pelo resto da sessão.
EC-2-007,Grupo,Exposição Corporal,2,Desafio,Solo,"Tire a blusa, dê uma volta completa em volta do grupo e deixe no chão por 2 rodadas."
EC-2-008,Grupo,Exposição Corporal,2,Desafio,Solo,Tire qualquer peça de cima e de baixo — fica só de roupa íntima por 1 rodada.
EC-2-009,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a blusa e entregue pra alguém do grupo — só recebe de volta quando essa pessoa decidir.
EC-2-010,Grupo,Exposição Corporal,2,Desafio,Solo,Tire o shorts ou saia e fique de roupa íntima de baixo por 3 rodadas.
EC-2-011,Grupo,Exposição Corporal,2,Desafio,Solo,Tire toda roupa de cima e fique assim por 2 rodadas sem se cobrir com os braços.
EC-2-012,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a blusa e dance por 30 segundos antes de poder pegar de volta.
EC-2-013,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a jaqueta e a blusa — fica de top ou sutiã por 2 rodadas.
EC-2-014,Grupo,Exposição Corporal,2,Desafio,Solo,Tire o shorts e fique de cueca por 2 rodadas de pé — não pode sentar pra esconder.
EC-2-015,Grupo,Exposição Corporal,2,Desafio,Solo,Tire qualquer roupa que cubra sua barriga e fique sem ela por 3 rodadas.
EC-2-016,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a blusa e entregue pra pessoa à sua esquerda. Só recebe de volta ao fim da rodada.
EC-2-017,Grupo,Exposição Corporal,2,Desafio,Solo,Tire o shorts ou calça e fique de calcinha por 2 rodadas.
EC-2-018,Grupo,Exposição Corporal,2,Desafio,Solo,Tire toda a roupa de cima e fique assim enquanto o grupo faz uma rodada completa.
EC-2-019,Grupo,Exposição Corporal,2,Desafio,Solo,Tire o shorts e fique de roupa íntima de baixo por 1 rodada completa de pé.
EC-2-020,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a blusa e a calça — fica só de roupa íntima por 2 rodadas sem se cobrir.
EC-2-021,Grupo,Exposição Corporal,2,Desafio,Solo,Tire qualquer peça que você normalmente nunca tiraria e fique sem ela pela rodada toda.
EC-2-022,Grupo,Exposição Corporal,2,Desafio,Solo,"Tire o shorts ou saia, fique de calcinha ou cueca e dê uma volta em volta do grupo."
EC-2-023,Grupo,Exposição Corporal,2,Desafio,Solo,Tire toda a roupa de cima de costas pro grupo e vire de frente depois. Fica assim por 1 rodada.
EC-2-024,Grupo,Exposição Corporal,2,Desafio,Solo,Tire a blusa e o shorts ao mesmo tempo — fique de roupa íntima por 3 rodadas completas.
EC-2-025,Grupo,Exposição Corporal,2,Desafio,Solo,Tire qualquer peça que você acha que vai causar mais impacto no grupo agora.
EC-2-026,Grupo,Exposição Corporal,2,Desafio,Solo,Tire tudo exceto uma peça — o grupo não sabe qual você vai manter.
EC-2-027,Grupo,Exposição Corporal,2,Desafio,Solo,"Tire a blusa, o shorts e os sapatos ao mesmo tempo — fica assim por 2 rodadas."
EC-2-028,Grupo,Exposição Corporal,2,Desafio,Grupo,Todo o grupo tira a blusa ao mesmo tempo e não pode vestir por 2 rodadas.
EC-2-029,Grupo,Exposição Corporal,2,Desafio,Grupo,Cada pessoa tira uma peça de roupa ao mesmo tempo — ninguém veste de volta por 2 rodadas.
EC-2-030,Grupo,Exposição Corporal,2,Desafio,Grupo,O grupo todo tira o shorts ou calça ao mesmo tempo e fica de roupa íntima por 1 rodada.
EC-2-031,Grupo,Exposição Corporal,2,Desafio,Grupo,Todos tiram a blusa ao mesmo tempo e entregam pra pessoa à direita guardar por 1 rodada.
EC-2-032,Grupo,Exposição Corporal,2,Desafio,Grupo,O grupo todo tira qualquer peça de cima e de baixo — ficam só de roupa íntima por 2 rodadas.
EC-2-033,Grupo,Exposição Corporal,2,Desafio,Grupo,"Cada pessoa tira a peça mais ousada que toparia tirar agora — ao mesmo tempo, sem combinar."
EC-2-034,Grupo,Exposição Corporal,2,Desafio,Grupo,O grupo todo tira o sutiã ou equivalente ao mesmo tempo — ficam sem por 2 rodadas.
EC-2-035,Grupo,Exposição Corporal,2,Desafio,Grupo,Todos tiram shorts ou saia ao mesmo tempo — ficam de roupa íntima de baixo por 1 rodada completa.
EC-2-036,Grupo,Exposição Corporal,2,Desafio,Grupo,O grupo vota qual peça cada pessoa deve tirar — todos tiram ao mesmo tempo e não vestem por 2 rodadas.
EC-2-037,Grupo,Exposição Corporal,2,Desafio,Grupo,Cada pessoa tira a blusa ao mesmo tempo e faz uma volta em volta do grupo antes de poder pegar de volta.
EC-2-038,Grupo,Exposição Corporal,2,Desafio,Grupo,O grupo inteiro fica de roupa íntima ao mesmo tempo por 3 rodadas — sem se cobrir em momento algum.
EC-2-039,Grupo,Exposição Corporal,2,Desafio,Grupo,Todos tiram a blusa e o shorts ao mesmo tempo e ficam de roupa íntima por 2 rodadas completas.
EC-2-040,Grupo,Exposição Corporal,2,Desafio,Grupo,O grupo se despe até a roupa íntima ao mesmo tempo e cada pessoa descreve o que está sentindo agora.
EC-3-001,Grupo,Exposição Corporal,3,Desafio,Solo,Tire toda a roupa de cima e fique assim por 1 minuto sem cruzar os braços.
EC-3-002,Grupo,Exposição Corporal,3,Desafio,Solo,Fique só de roupa íntima por 2 rodadas completas — sem se cobrir em nenhum momento.
EC-3-003,Grupo,Exposição Corporal,3,Desafio,Solo,Tire a roupa até onde você topar e dê uma volta lenta em volta do grupo.
EC-3-004,Grupo,Exposição Corporal,3,Desafio,Solo,Fique de cueca ou calcinha e deixe que cada pessoa do grupo diga em voz alta o que está pensando.
EC-3-005,Grupo,Exposição Corporal,3,Desafio,Solo,Mostre a bunda completamente por 10 segundos — sem cobrir com as mãos.
EC-3-006,Grupo,Exposição Corporal,3,Desafio,Solo,Tire toda a roupa exceto uma peça — o grupo escolhe qual peça fica.
EC-3-007,Grupo,Exposição Corporal,3,Desafio,Solo,Fique completamente nu/nua por 30 segundos em frente ao grupo — sem cobrir nada.
EC-3-008,Grupo,Exposição Corporal,3,Desafio,Solo,Tire a roupa íntima enquanto mantém outra peça vestida — fica sem roupa íntima por 1 rodada.
EC-3-009,Grupo,Exposição Corporal,3,Desafio,Solo,Mostre a bunda de costas pro grupo enquanto cada pessoa faz um comentário.
EC-3-010,Grupo,Exposição Corporal,3,Desafio,Solo,Fique só de roupa íntima e dance por 30 segundos enquanto o grupo assiste em silêncio.
EC-3-011,Grupo,Exposição Corporal,3,Desafio,Solo,Tire toda a roupa e deixe o grupo escolher a posição em que você fica por 30 segundos.
EC-3-012,Grupo,Exposição Corporal,3,Desafio,Solo,"Fique completamente nu/nua, dê uma volta pro grupo ver todos os ângulos e vista de volta."
EC-3-013,Grupo,Exposição Corporal,3,Desafio,Solo,Mostre o peito completamente por 20 segundos enquanto olha pra cada pessoa do grupo.
EC-3-014,Grupo,Exposição Corporal,3,Desafio,Solo,Fique de roupa íntima e deixe que cada pessoa do grupo toque em uma parte do corpo à escolha delas.
EC-3-015,Grupo,Exposição Corporal,3,Desafio,Solo,"Tire toda a roupa, deite por 20 segundos e levante devagar antes de vestir."
EC-3-016,Grupo,Exposição Corporal,3,Desafio,Solo,Fique completamente nu/nua enquanto responde uma pergunta que o grupo escolhe.
EC-3-017,Grupo,Exposição Corporal,3,Desafio,Solo,Mostre a parte frontal do corpo completamente nua por 15 segundos — sem cobrir nada.
EC-3-018,Grupo,Exposição Corporal,3,Desafio,Solo,"Tire tudo e fique em pé no centro do grupo por 1 minuto — o grupo pode olhar, não pode tocar."
EC-3-019,Grupo,Exposição Corporal,3,Desafio,Solo,Fique só de roupa íntima e deixe que o grupo diga o que quer que você mostre em seguida.
EC-3-020,Grupo,Exposição Corporal,3,Desafio,Solo,Tire a roupa íntima por baixo da roupa sem tirar a roupa de fora — fica sem ela por 2 rodadas.
EC-3-021,Grupo,Exposição Corporal,3,Desafio,Solo,Mostre a bunda e o quadril inteiros por 20 segundos enquanto o grupo comenta livremente.
EC-3-022,Grupo,Exposição Corporal,3,Desafio,Solo,Fique nu/nua da cintura pra cima por 2 rodadas — fique de pé durante todo o tempo.
EC-3-023,Grupo,Exposição Corporal,3,Desafio,Solo,Tire toda a roupa e fique agachado/a por 20 segundos antes de levantar e vestir.
EC-3-024,Grupo,Exposição Corporal,3,Desafio,Solo,Fique completamente nu/nua e deixe que uma pessoa escolhida pelo grupo toque onde quiser por 10 segundos.
EC-3-025,Grupo,Exposição Corporal,3,Desafio,Solo,Tire tudo e sente no chão com as pernas cruzadas por 30 segundos enquanto o grupo conversa normalmente.
EC-3-026,Grupo,Exposição Corporal,3,Desafio,Solo,Mostre o corpo todo nu/nua de costas por 30 segundos — o grupo pode comentar livremente.
EC-3-027,Grupo,Exposição Corporal,3,Desafio,Solo,Fique de roupa íntima e faça um striptease de 1 minuto que termina com você completamente nu/nua.
EC-3-028,Grupo,Exposição Corporal,3,Desafio,Grupo,O grupo todo fica completamente nu/nua ao mesmo tempo por 1 minuto — ninguém se cobre.
EC-3-029,Grupo,Exposição Corporal,3,Desafio,Grupo,Cada pessoa tira toda a roupa ao mesmo tempo e faz uma volta lenta em volta do grupo.
EC-3-030,Grupo,Exposição Corporal,3,Desafio,Grupo,O grupo todo fica de roupa íntima e cada um descreve o que está sentindo ao ver o restante.
EC-3-031,Grupo,Exposição Corporal,3,Desafio,Grupo,"Todos ficam nus/nuas ao mesmo tempo e o grupo vota no corpo mais bonito — só admiração, sem julgamento."
EC-3-032,Grupo,Exposição Corporal,3,Desafio,Grupo,O grupo inteiro se despe ao mesmo tempo e faz uma roda onde cada um pode tocar no ombro de quem está ao lado.
EC-3-033,Grupo,Exposição Corporal,3,Desafio,Grupo,Todos tiram a roupa íntima enquanto mantêm o restante — ficam sem ela por 1 rodada completa.
EC-3-034,Grupo,Exposição Corporal,3,Desafio,Grupo,O grupo todo fica nu/nua e cada pessoa descreve em voz alta o que mais lhe chama atenção em quem está à direita.
EC-3-035,Grupo,Exposição Corporal,3,Desafio,Grupo,Todos ficam nus/nuas e o grupo escolhe uma posição para ficar junto por 30 segundos.
EC-3-036,Grupo,Exposição Corporal,3,Desafio,Grupo,O grupo inteiro tira tudo ao mesmo tempo e fica de pé em silêncio por 1 minuto completo.
EC-3-037,Grupo,Exposição Corporal,3,Desafio,Grupo,Todos ficam nus/nuas e cada pessoa pode fazer uma pergunta sobre o corpo de quem quiser.
EC-3-038,Grupo,Exposição Corporal,3,Desafio,Grupo,O grupo se despe completamente e cada um diz em voz alta o que está sentindo agora.
EC-3-039,Grupo,Exposição Corporal,3,Desafio,Grupo,Todos ficam nus/nuas e o grupo vota em quem tem o gesto mais sensual ao se despir.
EC-3-040,Grupo,Exposição Corporal,3,Desafio,Grupo,O grupo inteiro fica nu/nua e cada pessoa pode tocar em qualquer parte não genital de quem quiser por 30 segundos.
BJ-1-001,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo na bochecha de [JOGADOR] e fique com a boca encostada por 3 segundos.
BJ-1-002,Grupo,Beijo,1,Desafio,Dupla,Beije a testa de [JOGADOR] com calma e sem pressa.
BJ-1-003,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo no nariz de [JOGADOR] olhando nos olhos dela/dele antes e depois.
BJ-1-004,Grupo,Beijo,1,Desafio,Dupla,"Beije o ombro de [JOGADOR] uma vez, devagar."
BJ-1-005,Grupo,Beijo,1,Desafio,Dupla,Dê três beijos pequenos na bochecha de [JOGADOR] em sequência.
BJ-1-006,Grupo,Beijo,1,Desafio,Dupla,Beije a mão de [JOGADOR] como se fosse a coisa mais natural do mundo.
BJ-1-007,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo na têmpora de [JOGADOR] e fique com os lábios encostados por 5 segundos.
BJ-1-008,Grupo,Beijo,1,Desafio,Dupla,"Beije o pulso de [JOGADOR] uma vez, olhando nos olhos dela/dele."
BJ-1-009,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo na ponta do nariz de [JOGADOR] sem avisar antes.
BJ-1-010,Grupo,Beijo,1,Desafio,Dupla,Beije a bochecha de [JOGADOR] bem perto do canto da boca.
BJ-1-011,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo no queixo de [JOGADOR] devagar.
BJ-1-012,Grupo,Beijo,1,Desafio,Dupla,"Beije a orelha de [JOGADOR] levemente — só os lábios, sem língua."
BJ-1-013,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo na testa de [JOGADOR] segurando o rosto dela/dele com as duas mãos.
BJ-1-014,Grupo,Beijo,1,Desafio,Dupla,"Beije os nós dos dedos de [JOGADOR] um por um, sem pressa."
BJ-1-015,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo no canto da boca de [JOGADOR] e veja a reação dela/dele.
BJ-1-016,Grupo,Beijo,1,Desafio,Dupla,"Beije o pescoço de [JOGADOR] uma vez, bem suave, sem usar os dentes."
BJ-1-017,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo na clavícula de [JOGADOR] devagar.
BJ-1-018,Grupo,Beijo,1,Desafio,Dupla,Beije o dorso da mão de [JOGADOR] segurando os dedos dela/dele.
BJ-1-019,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo no ombro de [JOGADOR] e outro no pescoço logo em seguida.
BJ-1-020,Grupo,Beijo,1,Desafio,Dupla,Beije a maçã do rosto de [JOGADOR] e fique olhando nos olhos dela/dele por 5 segundos depois.
BJ-1-021,Grupo,Beijo,1,Desafio,Dupla,"Dê um beijo embaixo da orelha de [JOGADOR] — suave, sem pressa."
BJ-1-022,Grupo,Beijo,1,Desafio,Dupla,"Beije o antebraço de [JOGADOR] duas vezes, de baixo pra cima."
BJ-1-023,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo no cantinho dos olhos de [JOGADOR] — um em cada lado.
BJ-1-024,Grupo,Beijo,1,Desafio,Dupla,"Beije a nuca de [JOGADOR] uma vez, devagar, sem avisar."
BJ-1-025,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo na bochecha de [JOGADOR] e sussurre algo agradável antes de se afastar.
BJ-1-026,Grupo,Beijo,1,Desafio,Dupla,Beije o joelho de [JOGADOR] como se fosse um gesto completamente normal.
BJ-1-027,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo no ombro de [JOGADOR] e fique com a testa encostada no pescoço dela/dele por 10 segundos.
BJ-1-028,Grupo,Beijo,1,Desafio,Dupla,Beije a mão aberta de [JOGADOR] — a palma inteira — uma vez.
BJ-1-029,Grupo,Beijo,1,Desafio,Dupla,Dê um beijo suave no canto da boca de [JOGADOR] segurando o queixo dela/dele.
BJ-1-030,Grupo,Beijo,1,Desafio,Dupla,"Beije a sobrancelha de [JOGADOR] — primeiro uma, depois a outra, devagar."
BJ-2-001,Grupo,Beijo,2,Desafio,Dupla,"Beije o pescoço de [JOGADOR] três vezes seguidas, devagar, com os lábios bem presentes."
BJ-2-002,Grupo,Beijo,2,Desafio,Dupla,"Beije a nuca de [JOGADOR] com calma — lábios abertos, pressão real, 10 segundos."
BJ-2-003,Grupo,Beijo,2,Desafio,Dupla,Beije a orelha de [JOGADOR] com os lábios e use a língua levemente na parte de baixo.
BJ-2-004,Grupo,Beijo,2,Desafio,Dupla,"Beije o pescoço de [JOGADOR] do ombro até atrás da orelha, devagar, sem parar."
BJ-2-005,Grupo,Beijo,2,Desafio,Dupla,"Beije a clavícula de [JOGADOR] com pressão — lábios abertos, 10 segundos."
BJ-2-006,Grupo,Beijo,2,Desafio,Dupla,Beije a parte interna do pulso de [JOGADOR] olhando nos olhos dela/dele durante o beijo.
BJ-2-007,Grupo,Beijo,2,Desafio,Dupla,Beije o pescoço de [JOGADOR] e morda levemente antes de soltar.
BJ-2-008,Grupo,Beijo,2,Desafio,Dupla,"Beije a barriga de [JOGADOR] — um beijo lento, com lábios abertos, bem no centro."
BJ-2-009,Grupo,Beijo,2,Desafio,Dupla,"Beije a parte interna do braço de [JOGADOR] do pulso até o cotovelo, devagar."
BJ-2-010,Grupo,Beijo,2,Desafio,Dupla,Beije a nuca de [JOGADOR] enquanto segura os ombros dela/dele com as duas mãos.
BJ-2-011,Grupo,Beijo,2,Desafio,Dupla,Beije o ombro de [JOGADOR] com lábios abertos e língua levemente por 10 segundos.
BJ-2-012,Grupo,Beijo,2,Desafio,Dupla,Beije atrás da orelha de [JOGADOR] e sussurre algo antes de se afastar.
BJ-2-013,Grupo,Beijo,2,Desafio,Dupla,"Beije a parte interna da coxa de [JOGADOR] — um beijo só, com intenção total."
BJ-2-014,Grupo,Beijo,2,Desafio,Dupla,Beije o pescoço de [JOGADOR] enquanto segura o queixo dela/dele levemente.
BJ-2-015,Grupo,Beijo,2,Desafio,Dupla,"Beije a linha do ombro de [JOGADOR] de ponta a ponta, devagar, sem parar."
BJ-2-016,Grupo,Beijo,2,Desafio,Dupla,"Beije a barriga de [JOGADOR] três vezes, descendo a cada beijo."
BJ-2-017,Grupo,Beijo,2,Desafio,Dupla,Beije a nuca de [JOGADOR] com a mão no cabelo dela/dele puxado levemente pra cima.
BJ-2-018,Grupo,Beijo,2,Desafio,Dupla,"Beije a parte interna do joelho de [JOGADOR] devagar, sem tirar os olhos dela/dele."
BJ-2-019,Grupo,Beijo,2,Desafio,Dupla,Beije o pescoço de [JOGADOR] com os lábios abertos e desça até a clavícula sem parar.
BJ-2-020,Grupo,Beijo,2,Desafio,Dupla,Beije a orelha de [JOGADOR] com a língua na parte interna — por 5 segundos.
BJ-2-021,Grupo,Beijo,2,Desafio,Dupla,"Beije as costas de [JOGADOR] — três beijos, descendo devagar pela coluna."
BJ-2-022,Grupo,Beijo,2,Desafio,Dupla,Beije o pulso de [JOGADOR] com a língua levemente e olhe pra ela/ele durante o beijo.
BJ-2-023,Grupo,Beijo,2,Desafio,Dupla,Beije o pescoço de [JOGADOR] e morda bem de leve duas vezes seguidas.
BJ-2-024,Grupo,Beijo,2,Desafio,Dupla,Beije o ombro de [JOGADOR] e suba devagar pelo pescoço até a orelha sem parar.
BJ-2-025,Grupo,Beijo,2,Desafio,Dupla,Beije a barriga de [JOGADOR] enquanto olha pra cima pra ela/ele — 10 segundos.
BJ-2-026,Grupo,Beijo,2,Desafio,Dupla,Beije a parte interna do braço de [JOGADOR] com lábios abertos — do cotovelo ao ombro.
